gloss_en,freq,proper_usage,proper_count,nonproper_count,suggested_ko,notes
lay bait,2,no,0,2,lay bait,
lavish,2,no,0,2,lavish,
lava desert,2,no,0,2,lava desert,
laurel,2,no,0,2,laurel,
late,2,no,0,2,late,
Lasha,2,yes,2,0,라사,고유명사 음역/관습 표기 확인
Lappidoth,2,yes,2,0,랍비돗,고유명사 음역/관습 표기 확인
landing place,2,no,0,2,landing 곳,
land,2,no,0,2,land,
Lakkum,2,yes,2,0,락쿰,고유명사 음역/관습 표기 확인
Laishah,2,yes,2,0,라아사,고유명사 음역/관습 표기 확인
Lahmi,2,yes,2,0,라흐미,고유명사 음역/관습 표기 확인
Lahmas,2,yes,2,0,르아하므아스,고유명사 음역/관습 표기 확인; 자동 음역
Lahad,2,yes,2,0,라핫,고유명사 음역/관습 표기 확인
Lael,2,yes,2,0,라엘,고유명사 음역/관습 표기 확인
Laadah,2,yes,2,0,라아다,고유명사 음역/관습 표기 확인
Kushaiah,2,yes,2,0,구사야,고유명사 음역/관습 표기 확인
Koa,2,yes,2,0,코아,고유명사 음역/관습 표기 확인
knock,2,no,0,2,knock,
Kitron,2,yes,2,0,기드론(지명),고유명사 음역/관습 표기 확인
Kitlish,2,yes,2,0,킷리쉬,고유명사 음역/관습 표기 확인
Kisloth Tabor,2,yes,2,0,기슬롯 다볼,고유명사 음역/관습 표기 확인
Kislon,2,yes,2,0,기슬론,고유명사 음역/관습 표기 확인
Kishi,2,yes,2,0,기시,고유명사 음역/관습 표기 확인
Kiriath Sannah,2,yes,2,0,기럇 산나,고유명사 음역/관습 표기 확인
Kiriath Huzoth,2,yes,2,0,기럇 후솟,고유명사 음역/관습 표기 확인
Kiriath,2,yes,2,0,기럇,고유명사 음역/관습 표기 확인
Kir in Moab,2,yes,2,0,모압의 길,고유명사 음역/관습 표기 확인
Kinah,2,yes,2,0,키나,고유명사 음역/관습 표기 확인
Kilmad,2,yes,2,0,길맛,고유명사 음역/관습 표기 확인
Kileab,2,yes,2,0,길르압,고유명사 음역/관습 표기 확인
Kidon,2,yes,2,0,기돈,고유명사 음역/관습 표기 확인
kid,2,no,0,2,kid,
Kibzaim,2,yes,2,0,깁사임,고유명사 음역/관습 표기 확인
Kezib,2,yes,2,0,그십,고유명사 음역/관습 표기 확인
Keziah,2,yes,2,0,게시아,고유명사 음역/관습 표기 확인
Kesulloth,2,yes,2,0,게술롯,고유명사 음역/관습 표기 확인
Kesil,2,yes,2,0,게실,고유명사 음역/관습 표기 확인
Kesed,2,yes,2,0,게셋,고유명사 음역/관습 표기 확인
Kesalon,2,yes,2,0,게살론,고유명사 음역/관습 표기 확인
Keren-Happuch,2,yes,2,0,게렌합북,고유명사 음역/관습 표기 확인
Kephirim,2,yes,2,0,케피림,고유명사 음역/관습 표기 확인
Kenaniah,2,yes,2,0,그나냐,고유명사 음역/관습 표기 확인
Kenani,2,yes,2,0,그나니,고유명사 음역/관습 표기 확인
Keluhi,2,yes,2,0,겔루히,고유명사 음역/관습 표기 확인
Kelal,2,yes,2,0,겔랄,고유명사 음역/관습 표기 확인
Kelaiah,2,yes,2,0,겔라야,고유명사 음역/관습 표기 확인
Kattath,2,yes,2,0,캇탓,고유명사 음역/관습 표기 확인
Kartan,2,yes,2,0,카르탄,고유명사 음역/관습 표기 확인
Kartah,2,yes,2,0,카르다,고유명사 음역/관습 표기 확인
Karnaim,2,yes,2,0,카르나임,고유명사 음역/관습 표기 확인
Karkor,2,yes,2,0,카르골,고유명사 음역/관습 표기 확인
Karka,2,yes,2,0,카르카,고유명사 음역/관습 표기 확인
Kamon,2,yes,2,0,카몬,고유명사 음역/관습 표기 확인
Kallai,2,yes,2,0,갈래,고유명사 음역/관습 표기 확인
Kaiwan,2,yes,2,0,게완,고유명사 음역/관습 표기 확인
kab,2,no,0,2,kab,
Jushab-Hesed,2,yes,2,0,지우슈아브 하에스에드,고유명사 음역/관습 표기 확인; 자동 음역
Judith,2,yes,2,0,지우드이스,고유명사 음역/관습 표기 확인; 자동 음역
Jubal,2,yes,2,0,지우브아르,고유명사 음역/관습 표기 확인; 자동 음역
Jotbah,2,yes,2,0,요트브아하,고유명사 음역/관습 표기 확인; 자동 음역
Josiphiah,2,yes,2,0,요스이프이아하,고유명사 음역/관습 표기 확인; 자동 음역
Joshibiah,2,yes,2,0,요슈이브이아하,고유명사 음역/관습 표기 확인; 자동 음역
Joshaviah,2,yes,2,0,요슈아브이아하,고유명사 음역/관습 표기 확인; 자동 음역
Joshah,2,yes,2,0,요슈아하,고유명사 음역/관습 표기 확인; 자동 음역
Jorkeam,2,yes,2,0,요르크에아므,고유명사 음역/관습 표기 확인; 자동 음역
Jorai,2,yes,2,0,요르아이,고유명사 음역/관습 표기 확인; 자동 음역
Jorah,2,yes,2,0,요르아하,고유명사 음역/관습 표기 확인; 자동 음역
Jokim,2,yes,2,0,요크이므,고유명사 음역/관습 표기 확인; 자동 음역
Jokdeam,2,yes,2,0,요크드에아므,고유명사 음역/관습 표기 확인; 자동 음역
Jogli,2,yes,2,0,요그르이,고유명사 음역/관습 표기 확인; 자동 음역
Joezer,2,yes,2,0,요에즈에르,고유명사 음역/관습 표기 확인; 자동 음역
Joelah,2,yes,2,0,요에르아하,고유명사 음역/관습 표기 확인; 자동 음역
Joed,2,yes,2,0,요에드,고유명사 음역/관습 표기 확인; 자동 음역
Jidlaph,2,yes,2,0,지이드르아프,고유명사 음역/관습 표기 확인; 자동 음역
Jeziel,2,yes,2,0,예즈이에르,고유명사 음역/관습 표기 확인; 자동 음역
Jeuz,2,yes,2,0,예우즈,고유명사 음역/관습 표기 확인; 자동 음역
Jeuel,2,yes,2,0,예우에르,고유명사 음역/관습 표기 확인; 자동 음역
Jesimiel,2,yes,2,0,예스이므이에르,고유명사 음역/관습 표기 확인; 자동 음역
Jeshohaiah,2,yes,2,0,예슈오하아이아하,고유명사 음역/관습 표기 확인; 자동 음역
Jeshishai,2,yes,2,0,예슈이슈아이,고유명사 음역/관습 표기 확인; 자동 음역
Jesher,2,yes,2,0,예슈에르,고유명사 음역/관습 표기 확인; 자동 음역
Jeshebeab,2,yes,2,0,예슈에브에아브,고유명사 음역/관습 표기 확인; 자동 음역
Jeshanah,2,yes,2,0,예슈아느아하,고유명사 음역/관습 표기 확인; 자동 음역
Jesarelah,2,yes,2,0,예스아르에르아하,고유명사 음역/관습 표기 확인; 자동 음역
Jeruel,2,yes,2,0,예르우에르,고유명사 음역/관습 표기 확인; 자동 음역
Jerub-Besheth,2,yes,2,0,예르우브 브에슈에스,고유명사 음역/관습 표기 확인; 자동 음역
Jerioth,2,yes,2,0,예르이오스,고유명사 음역/관습 표기 확인; 자동 음역
Jeriel,2,yes,2,0,예르이에르,고유명사 음역/관습 표기 확인; 자동 음역
Jeribai,2,yes,2,0,예르이브아이,고유명사 음역/관습 표기 확인; 자동 음역
Jeremai,2,yes,2,0,예르에므아이,고유명사 음역/관습 표기 확인; 자동 음역
Jemimah,2,yes,2,0,예므이므아하,고유명사 음역/관습 표기 확인; 자동 음역
Jekuthiel,2,yes,2,0,예크우스이에르,고유명사 음역/관습 표기 확인; 자동 음역
Jekabzeel,2,yes,2,0,예크아브즈에에르,고유명사 음역/관습 표기 확인; 자동 음역
Jehud,2,yes,2,0,예하우드,고유명사 음역/관습 표기 확인; 자동 음역
Jehiah,2,yes,2,0,예하이아하,고유명사 음역/관습 표기 확인; 자동 음역
Jedidiah,2,yes,2,0,예드이드이아하,고유명사 음역/관습 표기 확인; 자동 음역
Jedidah,2,yes,2,0,예드이드아하,고유명사 음역/관습 표기 확인; 자동 음역
Jeberekiah,2,yes,2,0,예브에르에크이아하,고유명사 음역/관습 표기 확인; 자동 음역
Jeatherai,2,yes,2,0,예아스에르아이,고유명사 음역/관습 표기 확인; 자동 음역
Jearim,2,yes,2,0,예아르이므,고유명사 음역/관습 표기 확인; 자동 음역
Jaziz,2,yes,2,0,야즈이즈,고유명사 음역/관습 표기 확인; 자동 음역
Jathniel,2,yes,2,0,야스느이에르,고유명사 음역/관습 표기 확인; 자동 음역
Jashubite,2,no,0,2,Jashubite 사람,
Jashubi Lehem,2,yes,2,0,야슈우브이 르에하에므,고유명사 음역/관습 표기 확인; 자동 음역
Jashen,2,yes,2,0,야슈에느,고유명사 음역/관습 표기 확인; 자동 음역
Jaroah,2,yes,2,0,야르오아하,고유명사 음역/관습 표기 확인; 자동 음역
Jarkon,2,yes,2,0,야르크오느,고유명사 음역/관습 표기 확인; 자동 음역
Japhletite,2,no,0,2,Japhletite 사람,
Janim,2,yes,2,0,야느이므,고유명사 음역/관습 표기 확인; 자동 음역
Janai,2,yes,2,0,야느아이,고유명사 음역/관습 표기 확인; 자동 음역
Jamlech,2,yes,2,0,야므르에치,고유명사 음역/관습 표기 확인; 자동 음역
Jaminite,2,no,0,2,Jaminite 사람,
Jalon,2,yes,2,0,야르오느,고유명사 음역/관습 표기 확인; 자동 음역
Jakinite,2,no,0,2,Jakinite 사람,
Jakeh,2,yes,2,0,야크에하,고유명사 음역/관습 표기 확인; 자동 음역
Jairite,2,no,0,2,Jairite 사람,
Jahziel,2,yes,2,0,야하즈이에르,고유명사 음역/관습 표기 확인; 자동 음역
Jahzerah,2,yes,2,0,야하즈에르아하,고유명사 음역/관습 표기 확인; 자동 음역
Jahzeiah,2,yes,2,0,야하즈에이아하,고유명사 음역/관습 표기 확인; 자동 음역
Jahzeelite,2,no,0,2,Jahzeelite 사람,
Jahmai,2,yes,2,0,야하므아이,고유명사 음역/관습 표기 확인; 자동 음역
Jahleelite,2,no,0,2,Jahleelite 사람,
Jahdo,2,yes,2,0,야하드오,고유명사 음역/관습 표기 확인; 자동 음역
Jahdiel,2,yes,2,0,야하드이에르,고유명사 음역/관습 표기 확인; 자동 음역
Jahdai,2,yes,2,0,야하드아이,고유명사 음역/관습 표기 확인; 자동 음역
Jagur,2,yes,2,0,야그우르,고유명사 음역/관습 표기 확인; 자동 음역
Jadon,2,yes,2,0,야드오느,고유명사 음역/관습 표기 확인; 자동 음역
Jaddai,2,yes,2,0,야드드아이,고유명사 음역/관습 표기 확인; 자동 음역
Jacan,2,yes,2,0,야크아느,고유명사 음역/관습 표기 확인; 자동 음역
Jabneh,2,yes,2,0,야브느에하,고유명사 음역/관습 표기 확인; 자동 음역
Jabal,2,yes,2,0,야브아르,고유명사 음역/관습 표기 확인; 자동 음역
Jaaziel,2,yes,2,0,야아즈이에르,고유명사 음역/관습 표기 확인; 자동 음역
Jaasu,2,yes,2,0,야아스우,고유명사 음역/관습 표기 확인; 자동 음역
Jaareshiah,2,yes,2,0,야아르에슈이아하,고유명사 음역/관습 표기 확인; 자동 음역
Jaare-oregim,2,yes,2,0,야아르에 오르에그이므,고유명사 음역/관습 표기 확인; 자동 음역
Jaar,2,yes,2,0,야아르,고유명사 음역/관습 표기 확인; 자동 음역
Jaakobah,2,yes,2,0,야아크오브아하,고유명사 음역/관습 표기 확인; 자동 음역
Jaakan,2,yes,2,0,야아크아느,고유명사 음역/관습 표기 확인; 자동 음역
Izziah,2,yes,2,0,이즈즈이아하,고유명사 음역/관습 표기 확인; 자동 음역
Izliah,2,yes,2,0,이즈르이아하,고유명사 음역/관습 표기 확인; 자동 음역
Ithnan,2,yes,2,0,이스느아느,고유명사 음역/관습 표기 확인; 자동 음역
Ithmah,2,yes,2,0,이스므아하,고유명사 음역/관습 표기 확인; 자동 음역
Ithlah,2,yes,2,0,이스르아하,고유명사 음역/관습 표기 확인; 자동 음역
Isshiah,2,yes,2,0,이스슈이아하,고유명사 음역/관습 표기 확인; 자동 음역
Ismakiah,2,yes,2,0,이스므아크이아하,고유명사 음역/관습 표기 확인; 자동 음역
Ishvite,2,no,0,2,Ishvite 사람,
Ishpan,2,yes,2,0,이슈프아느,고유명사 음역/관습 표기 확인; 자동 음역
Ishpah,2,yes,2,0,이슈프아하,고유명사 음역/관습 표기 확인; 자동 음역
Ishmerai,2,yes,2,0,이슈므에르아이,고유명사 음역/관습 표기 확인; 자동 음역
Ishma,2,yes,2,0,이슈므아,고유명사 음역/관습 표기 확인; 자동 음역
Ishhod,2,yes,2,0,이슈하오드,고유명사 음역/관습 표기 확인; 자동 음역
Ishbi-Benob,2,yes,2,0,이슈브이 브에느오브,고유명사 음역/관습 표기 확인; 자동 음역
Ishbah,2,yes,2,0,이슈브아하,고유명사 음역/관습 표기 확인; 자동 음역
Iscah,2,yes,2,0,이스크아하,고유명사 음역/관습 표기 확인; 자동 음역
Iru,2,yes,2,0,이르우,고유명사 음역/관습 표기 확인; 자동 음역
Irpeel,2,yes,2,0,이르프에에르,고유명사 음역/관습 표기 확인; 자동 음역
Iron,2,yes,2,0,이르오느,고유명사 음역/관습 표기 확인; 자동 음역
Iri,2,yes,2,0,이르이,고유명사 음역/관습 표기 확인; 자동 음역
Ir Shemesh,2,yes,2,0,이르 슈에므에슈,고유명사 음역/관습 표기 확인; 자동 음역
Ir Nahash,2,yes,2,0,이르 느아하아슈,고유명사 음역/관습 표기 확인; 자동 음역
Ir,2,yes,2,0,이르,고유명사 음역/관습 표기 확인; 자동 음역
Iphtah,2,yes,2,0,이프트아하,고유명사 음역/관습 표기 확인; 자동 음역
Iphdeiah,2,yes,2,0,이프드에이아하,고유명사 음역/관습 표기 확인; 자동 음역
invite,2,no,0,2,invite 사람,
interweave,2,no,0,2,interweave,
intercourse,2,no,0,2,intercourse,
insistence,2,no,0,2,insistence,
insidiousness,2,no,0,2,insidiousness,
insert,2,no,0,2,insert,
inscribe,2,no,0,2,inscribe,
ink,2,no,0,2,ink,
iniquity,2,no,0,2,iniquity,
information,2,no,0,2,information,
increase,2,no,0,2,increase,
incision,2,no,0,2,incision,
incense altars,2,no,0,2,incense altars,
inactivity,2,no,0,2,inactivity,
Imrah,2,yes,2,0,이므르아하,고유명사 음역/관습 표기 확인; 자동 음역
improvise,2,no,0,2,improvise,
Imna,2,yes,2,0,이므느아,고유명사 음역/관습 표기 확인; 자동 음역
Immanuel,2,yes,2,0,이므므아느우에르,고유명사 음역/관습 표기 확인; 자동 음역
imagining,2,no,0,2,imagining,
illness,2,no,0,2,illness,
Ilai,2,yes,2,0,이르아이,고유명사 음역/관습 표기 확인; 자동 음역
Igdaliah,2,yes,2,0,이그드아르이아하,고유명사 음역/관습 표기 확인; 자동 음역
Iezerite,2,no,0,2,Iezerite 사람,
Iezer,2,yes,2,0,이에즈에르,고유명사 음역/관습 표기 확인; 자동 음역
Idbash,2,yes,2,0,이드브아슈,고유명사 음역/관습 표기 확인; 자동 음역
Idalah,2,yes,2,0,이드아르아하,고유명사 음역/관습 표기 확인; 자동 음역
Ibsam,2,yes,2,0,이브스아므,고유명사 음역/관습 표기 확인; 자동 음역
Ibri,2,yes,2,0,이브르이,고유명사 음역/관습 표기 확인; 자동 음역
Ibnijah,2,yes,2,0,이브느이야하,고유명사 음역/관습 표기 확인; 자동 음역
Ibneiah,2,yes,2,0,이브느에이아하,고유명사 음역/관습 표기 확인; 자동 음역
hyena,2,no,0,2,hyena,
Hushah,2,yes,2,0,하우슈아하,고유명사 음역/관습 표기 확인; 자동 음역
hurling,2,no,0,2,hurling,
Huri,2,yes,2,0,하우르이,고유명사 음역/관습 표기 확인; 자동 음역
Hurai,2,yes,2,0,하우르아이,고유명사 음역/관습 표기 확인; 자동 음역
Huppah,2,yes,2,0,하우프프아하,고유명사 음역/관습 표기 확인; 자동 음역
Huphamite,2,no,0,2,Huphamite 사람,
Hupham,2,yes,2,0,하우프아므,고유명사 음역/관습 표기 확인; 자동 음역
hunter,2,no,0,2,hunter,
hunched,2,no,0,2,hunched,
Humtah,2,yes,2,0,하우므트아하,고유명사 음역/관습 표기 확인; 자동 음역
hump,2,no,0,2,hump,
humiliation,2,no,0,2,humiliation,
Hukok,2,yes,2,0,하우크오크,고유명사 음역/관습 표기 확인; 자동 음역
Hukkok,2,yes,2,0,하우크크오크,고유명사 음역/관습 표기 확인; 자동 음역
Hubbah,2,yes,2,0,하우브브아하,고유명사 음역/관습 표기 확인; 자동 음역
Hoshama,2,yes,2,0,하오슈아므아,고유명사 음역/관습 표기 확인; 자동 음역
horse mane,2,no,0,2,horse mane,
horned viper,2,no,0,2,horned viper,
Horem,2,yes,2,0,하오르에므,고유명사 음역/관습 표기 확인; 자동 음역
Horam,2,yes,2,0,하오르아므,고유명사 음역/관습 표기 확인; 자동 음역
Hophra,2,yes,2,0,하오프르아,고유명사 음역/관습 표기 확인; 자동 음역
hollow way,2,no,0,2,hollow way,
hollow spot,2,no,0,2,hollow spot,
holding,2,no,0,2,holding,
hold out,2,no,0,2,hold out,
Hoham,2,yes,2,0,하오하아므,고유명사 음역/관습 표기 확인; 자동 음역
hoe,2,no,0,2,hoe,
Hodesh,2,yes,2,0,하오드에슈,고유명사 음역/관습 표기 확인; 자동 음역
Hod,2,yes,2,0,하오드,고유명사 음역/관습 표기 확인; 자동 음역
Hobah,2,yes,2,0,하오브아하,고유명사 음역/관습 표기 확인; 자동 음역
Hizki,2,yes,2,0,하이즈크이,고유명사 음역/관습 표기 확인; 자동 음역
hippopotamus,2,no,0,2,hippopotamus,
hip,2,no,0,2,hip,
Hilez,2,yes,2,0,하이르에즈,고유명사 음역/관습 표기 확인; 자동 음역
highness,2,no,0,2,highness,
Hiel,2,yes,2,0,하이에르,고유명사 음역/관습 표기 확인; 자동 음역
hiding-places,2,no,0,2,hiding places,
Hiddai,2,yes,2,0,하이드드아이,고유명사 음역/관습 표기 확인; 자동 음역
Hezion,2,yes,2,0,하에즈이오느,고유명사 음역/관습 표기 확인; 자동 음역
Heshmon,2,yes,2,0,하에슈므오느,고유명사 음역/관습 표기 확인; 자동 음역
Hereth,2,yes,2,0,하에르에스,고유명사 음역/관습 표기 확인; 자동 음역
Heresh,2,yes,2,0,하에르에슈,고유명사 음역/관습 표기 확인; 자동 음역
hereditary,2,no,0,2,hereditary,
herdsman,2,no,0,2,herdsman,
herald,2,no,0,2,herald,
Hephzibah,2,yes,2,0,하에프즈이브아하,고유명사 음역/관습 표기 확인; 자동 음역
Hepherite,2,no,0,2,Hepherite 사람,
Hen,2,yes,2,0,하에느,고유명사 음역/관습 표기 확인; 자동 음역
Helkath Hazzurim,2,yes,2,0,하에르크아스 하아즈즈우르이므,고유명사 음역/관습 표기 확인; 자동 음역
Helkai,2,yes,2,0,하에르크아이,고유명사 음역/관습 표기 확인; 자동 음역
Heleph,2,yes,2,0,하에르에프,고유명사 음역/관습 표기 확인; 자동 음역
Helem,2,yes,2,0,하에르에므,고유명사 음역/관습 표기 확인; 자동 음역
Helekite,2,no,0,2,Helekite 사람,
Helech,2,yes,2,0,헬렉,고유명사 음역/관습 표기 확인
Helbon,2,yes,2,0,헬본,고유명사 음역/관습 표기 확인
Helbah,2,yes,2,0,헬바,고유명사 음역/관습 표기 확인
Heberite,2,no,0,2,Heberite 사람,
heavy stone,2,no,0,2,heavy stone,
heavy rain,2,no,0,2,heavy rain,
healthy ones,2,no,0,2,healthy ones,
headband,2,no,0,2,headband,
head-shaking,2,no,0,2,head shaking,
Hazzobebah,2,yes,2,0,핫소베바,고유명사 음역/관습 표기 확인
Hazzelelponi,2,yes,2,0,핫셀렐포니,고유명사 음역/관습 표기 확인
